timestamp,open,high,low,close,volume,rsi,ema_fast,ema_slow,bb_upper,bb_middle,bb_lower,atr,momentum_10,momentum_20,volatility,volume_ma,macd,macd_signal
2024-02-01T18:00:00.000Z,194.3,194.35,193.8,193.9,178.0,61.2359550561798,193.09466505131758,192.89749989963997,195.28496637166768,192.2575,189.2300336283323,1.1821428571428558,0.010948905109489093,0.0424731182795699,0.0071662708218965965,414.45,0.19716515167760917,-0.24747684449420573
2024-02-02T09:00:00.000Z,193.8,194.7,193.45,193.75,223.0,60.8938547486033,193.19539928346305,192.94721206457885,194.65841138732884,192.5725,190.48658861267114,1.2464285714285686,0.00911458333333326,0.03360896238997069,0.007063628903753263,348.6,0.2481872188841976,-0.13156417153233235
2024-02-02T09:30:00.000Z,193.8,194.3,193.25,193.55,199.0,61.93181818181837,193.2500224632056,193.00261181527284,194.7535918871737,192.6225,190.4914081128263,1.249999999999998,0.002330398757120822,0.005193456245131234,0.003725508589659256,348.15,0.24741064793275314,-0.06919309586824884
2024-02-02T10:00:00.000Z,193.5,193.5,191.9,191.9,279.0,54.50000000000004,193.04224882336425,192.90884447441442,194.73416365502507,192.57999999999998,190.4258363449749,1.317857142857142,0.0010432968179447943,-0.00440985732814525,0.004204083030413413,347.25,0.13340434894982423,-0.013571732647094208
2024-02-02T10:30:00.000Z,191.85,192.35,191.85,192.15,134.0,51.851851851851826,192.90501005883252,192.85733636933108,194.72267698649785,192.60750000000002,190.4923230135022,1.2714285714285702,0.0,0.002870563674321591,0.00398920170182597,341.4,0.04767368950143691,-0.007195599317547251
2024-02-02T11:00:00.000Z,192.1,192.45,191.9,192.35,159.0,51.851851851851826,192.81960659009712,192.81706869940015,194.68419157937225,192.6625,190.64080842062774,1.2321428571428552,-0.005686223830447146,0.0057516339869281286,0.0039658460659396984,339.9,0.002537890696970635,-0.0018929292574388955
2024-02-02T11:30:00.000Z,192.4,193.0,192.1,193.0,135.0,49.44444444444447,192.84739403406599,192.83599356236854,194.7115107691204,192.7175,190.7234892308796,1.1678571428571425,-0.0007765984985762531,0.005732152162584603,0.0039650476059258305,336.9,0.011400471697442072,-0.0059461931809165255
2024-02-02T12:00:00.000Z,193.05,193.65,192.7,192.7,179.0,56.32911392405066,192.82467476422994,192.81920196983447,194.70939361210145,192.7625,190.81560638789853,1.085714285714285,-0.007212776919113928,0.004692387904066564,0.003982909723674417,338.5,0.005472794395473102,0.0047275344774097795
2024-02-02T12:30:00.000Z,192.85,193.35,192.6,193.3,190.0,57.142857142857196,192.8978882527695,192.8682526293789,194.7130974989997,192.85500000000002,190.99690250100033,1.0357142857142858,-0.0020650490449146686,0.009663097414468691,0.004001095857558823,338.95,0.02963562339058967,-0.007070708026082587
2024-02-02T13:00:00.000Z,193.2,193.2,191.85,192.8,450.0,45.517241379310505,192.88273333946483,192.8484172893469,194.58653330119944,192.945,191.30346669880055,1.0250000000000017,-0.007975302289683461,0.009424083769633551,0.004010253791041521,351.35,0.034316050117922714,0.019664489917473563
2024-02-02T13:30:00.000Z,192.85,192.85,191.6,191.9,461.0,42.03821656050958,192.73159983890548,192.78689755072077,194.57739701751944,192.95,191.32260298248053,1.0428571428571445,-0.010314595152140282,0.0005213764337852478,0.004067397704835375,349.6,-0.05529771181528531,-0.006234859615040334
2024-02-02T14:00:00.000Z,191.75,192.4,191.6,191.75,407.0,33.33333333333347,192.5805888055334,192.71076212427363,194.59910195372748,192.9375,191.27589804627252,1.0035714285714294,-0.010322580645161339,-0.0013020833333333703,0.004064038599549066,346.8,-0.1301733187402192,-0.03186154445437618
2024-02-02T14:30:00.000Z,191.8,192.4,191.1,192.05,381.0,38.12949640287794,192.49921069318003,192.70078115460043,194.59074879374631,192.88500000000002,191.17925120625372,0.9785714285714319,-0.007749935417204812,-0.005437597099948177,0.0038531722994764026,339.9,-0.20157046142040258,-0.11446492267750787
2024-02-02T15:00:00.000Z,192.0,192.95,192.0,192.3,416.0,34.35114503816817,192.4684244475248,192.64959607663775,194.5527455621418,192.91500000000002,191.27725443785823,0.9928571428571453,0.0020844189682125425,0.003129890453834161,0.003495159735380313,334.2,-0.18117162911295281,-0.10095848750670226
2024-02-02T15:30:00.000Z,192.3,192.6,190.6,190.7,467.0,29.220779220779306,192.19641971833883,192.5145867458927,194.73188168666158,192.84250000000003,190.95311831333848,1.096428571428575,-0.007546187874056809,-0.007546187874056809,0.003930930302624094,329.2,-0.3181670275538693,-0.15614609771645704
2024-02-02T16:00:00.000Z,190.75,191.95,190.25,191.7,528.0,38.011695906432784,192.1200777391956,192.45894958366284,194.6875194899268,192.755,190.82248051007318,1.1285714285714314,-0.003379256563556088,-0.009046265184802227,0.003798000843077774,330.5,-0.33887184446723495,-0.19856419816679372
2024-02-02T16:30:00.000Z,191.65,192.0,191.35,191.6,341.0,38.46153846153846,192.04003982056227,192.39129289138367,194.66680694093762,192.67749999999998,190.68819305906234,1.1000000000000025,-0.007253886010362698,-0.008024851151954504,0.0037892263849396745,329.35,-0.3512530708214001,-0.22406801461181913
2024-02-05T09:00:00.000Z,190.45,191.45,190.45,190.8,227.0,42.763157894736935,191.84912169038873,192.2512499593124,194.55181748128504,192.5125,190.47318251871494,1.0642857142857167,-0.009859885832900761,-0.017001545595053957,0.003661411409999084,316.3,-0.4021282689236614,-0.23199329600207647
2024-02-05T09:30:00.000Z,190.9,190.95,190.25,190.25,111.0,37.97468354430386,191.60313325400705,192.1077118183107,194.53415491464773,192.34,190.14584508535228,1.0785714285714303,-0.015778582514226702,-0.017811048012390196,0.003680270019921866,287.0,-0.5045785643036425,-0.29238330076253205
2024-02-05T10:00:00.000Z,190.2,190.45,189.95,190.3,162.0,36.77419354838735,191.40263390909098,191.97112004104787,194.29787886540876,192.1375,189.97712113459121,1.0750000000000028,-0.012966804979253066,-0.020838693079495707,0.0035552580842146035,281.35,-0.5684861319568881,-0.34424789494417624
2024-02-05T10:30:00.000Z,190.25,190.65,189.9,190.65,103.0,34.228187919463295,191.28683975046363,191.8725874977344,194.06495089340422,191.975,189.88504910659577,1.0642857142857167,-0.006513809275664362,-0.016761217122228,0.003598321098546983,277.6,-0.5857477472707728,-0.3917088723951719
2024-02-05T11:00:00.000Z,190.6,191.05,190.4,191.0,115.0,38.66666666666683,191.24272786392268,191.8106385849198,193.7932943600868,191.8375,189.8817056399132,1.0428571428571445,-0.003911342894393766,-0.014193548387096744,0.0036477712551124457,272.2,-0.567910720997105,-0.430305214172802
2024-02-05T11:30:00.000Z,191.05,191.3,190.7,190.75,119.0,32.167832167832174,191.16689329194875,191.72737016708945,193.53439526389656,191.6975,189.86060473610343,1.0321428571428604,-0.006769070554543122,-0.014466546112115841,0.0036495889060253325,268.2,-0.5604768751406937,-0.4504665952662067
2024-02-05T12:00:00.000Z,190.8,191.05,190.6,190.75,156.0,34.586466165413526,191.102703944904,191.6469107825487,193.52165660494865,191.64,189.75834339505133,0.960714285714289,-0.008060322412896559,-0.005992704533611337,0.0031545489270880045,262.05,-0.5442068376447082,-0.4591467275702425
2024-02-05T12:30:00.000Z,190.8,191.75,190.7,191.6,188.0,47.72727272727265,191.17923698906046,191.64746670696027,193.47878677211978,191.6125,189.74621322788025,0.9464285714285755,0.004719454640797149,-0.002862347124642284,0.0033134498708957193,264.75,-0.46822971789981693,-0.4659972837219518
2024-02-05T13:00:00.000Z,191.6,192.0,190.2,190.2,407.0,40.127388535031805,191.02860245042766,191.54293414901778,193.43888074524827,191.50500000000002,189.57111925475178,1.017857142857147,-0.007824726134585291,-0.011177540940992992,0.003664320047899762,277.15,-0.5143316985901265,-0.4790201387528389
2024-02-05T13:30:00.000Z,190.2,190.6,189.35,190.0,355.0,36.77419354838702,190.87032563437603,191.4239401338469,193.26588295931762,191.355,189.44411704068236,1.0142857142857176,-0.008350730688935215,-0.015544041450777257,0.003545938593233706,288.15,-0.553614499470882,-0.48806605979630546
2024-02-05T14:00:00.000Z,190.0,190.65,189.3,189.55,505.0,32.704402515723245,190.6671423697291,191.2763963596438,193.16017138038143,191.19750000000002,189.2348286196186,1.0428571428571465,-0.006551362683438144,-0.016346652828230335,0.003559975131825659,304.45,-0.6092539899146914,-0.5013967366339879
2024-02-05T14:30:00.000Z,189.5,189.85,188.9,189.15,501.0,38.5185185185186,190.4337531571473,191.1215727163174,192.89334884929295,190.99,189.08665115070707,0.9678571428571457,-0.00578186596583441,-0.02146921883083297,0.0034461695923025497,320.0,-0.6878195591700944,-0.5420372731984413
2024-02-05T15:00:00.000Z,188.95,189.9,188.9,189.35,393.0,30.252100840336055,190.26693537301128,190.97690911705794,192.65433795807087,190.8175,188.98066204192912,0.9178571428571465,-0.00499211770888075,-0.017894190871369342,0.0034585672225460723,317.15,-0.709973744046664,-0.5588447070819054
2024-02-05T15:30:00.000Z,189.35,190.4,189.25,190.3,357.0,40.44117647058833,190.2719789741067,190.92004970565796,192.51421340579057,190.7375,188.96078659420945,0.9535714285714322,-0.0018358248098609975,-0.008337675872850392,0.0035786856239517504,311.95,-0.6480707315512575,-0.5682999818327054
2024-02-05T16:00:00.000Z,190.35,190.95,190.0,190.25,309.0,45.45454545454537,190.26815629460455,190.8018928418469,192.38506693399862,190.6625,188.93993306600137,0.9392857142857167,-0.003926701570680646,-0.007822685788787531,0.0035777489315172617,307.05,-0.5337365472423414,-0.4758100074551516
2024-02-05T16:30:00.000Z,190.25,190.45,188.95,188.95,295.0,40.44117647058817,190.0653543655925,190.66337199523838,192.2619754801724,190.5075,188.7530245198276,0.9964285714285747,-0.009436435124508535,-0.016141629783910538,0.003821212492125283,302.75,-0.5980176296458808,-0.49857354586469865
2024-02-05T17:00:00.000Z,188.9,189.4,188.1,188.9,649.0,39.70588235294111,189.88590899957623,190.50789526475285,192.01799961242727,190.3375,188.65700038757274,1.0535714285714326,-0.00969855832241151,-0.017680707228289183,0.003791668490195685,314.4,-0.6219862651766164,-0.4922133481977282
2024-02-05T17:30:00.000Z,188.95,189.9,188.95,189.65,223.0,43.05555555555555,189.84952445168398,190.43023967718833,191.9833273505048,190.28500000000003,188.58667264949526,1.0714285714285754,-0.010177453027139793,-0.005506030414263119,0.0035085479945294305,302.2,-0.5807152255043491,-0.49229487035855635
2024-02-05T18:00:00.000Z,189.65,189.9,188.15,188.3,280.0,33.53658536585371,189.61111444220427,190.26908514788389,191.89562673768174,190.11499999999998,188.33437326231822,1.1500000000000037,-0.00998948475289152,-0.01773604590505984,0.003574328385361821,289.8,-0.6579707056796167,-0.5212350723512131
2024-02-06T09:00:00.000Z,188.5,188.8,187.75,187.9,190.0,32.934131736526965,189.34799153380644,190.1130795455845,191.82609015997002,189.93,188.03390984003,1.18214285714286,-0.011052631578947314,-0.019311064718162796,0.003583628482142415,282.25,-0.7650880117780616,-0.5943364576515044
2024-02-06T09:30:00.000Z,187.95,188.4,187.8,188.2,170.0,35.26011560693631,189.17181875055275,190.0398935018961,191.7986837774158,189.8,187.80131622258423,1.1928571428571442,-0.00712213136375639,-0.013626834381551434,0.0035439675753140033,279.4,-0.8680747513433573,-0.734661403849332
2024-02-06T10:00:00.000Z,188.2,188.2,187.35,187.8,187.0,26.82926829268291,188.96078701784424,189.87666266284725,191.85259225454675,189.6775,187.50240774545327,1.1785714285714286,-0.007137192704202988,-0.012877792378449326,0.0035231803993074824,283.2,-0.9158756450030126,-0.7742602241373089
2024-02-06T10:30:00.000Z,187.7,187.75,187.1,187.1,151.0,29.3333333333333,188.67441258345323,189.65553255784107,191.95477090691284,189.51749999999998,187.08022909308713,1.1000000000000003,-0.01188275679957751,-0.016815554387808795,0.003581739504480003,282.65,-0.9811199743878376,-0.7963353348583213
2024-02-06T11:00:00.000Z,187.1,187.5,186.95,187.25,134.0,31.543624161073794,188.4552419007823,189.47264236423877,191.92257792421648,189.3475,186.7724220757835,1.0500000000000012,-0.016027325275880244,-0.017833726724364007,0.00354822813095952,284.2,-1.017400463456454,-0.8346754094777644
2024-02-06T11:30:00.000Z,187.3,187.95,187.3,187.5,161.0,35.86206896551717,188.3083378523279,189.33525410154664,191.75043777230837,189.17249999999999,186.5945622276916,1.0035714285714294,-0.014454664914586024,-0.01832460732984298,0.003529676174866179,286.5,-1.0269162492187434,-0.8840304866120126
2024-02-06T12:00:00.000Z,187.45,188.25,187.35,187.85,171.0,40.972222222222136,188.23781568366613,189.22389168014547,191.55762897528533,189.0275,186.49737102471468,1.000000000000002,-0.005821645938078879,-0.015203145478374869,0.0035822177652135947,289.1,-0.9860759964793431,-0.902761602556836
2024-02-06T12:30:00.000Z,187.9,188.5,187.85,188.25,218.0,42.567567567567615,188.23965990865477,189.14704895896512,191.31877704058155,188.9025,186.48622295941846,0.9750000000000024,-0.0034409740603493777,-0.013106159895150737,0.0036372036961836852,292.2,-0.9073890503103428,-0.8978141410073749
2024-02-06T13:00:00.000Z,188.25,188.75,186.95,187.15,450.0,29.13907284768203,188.07198098457224,188.99307321065973,190.85821752333112,188.68,186.5017824766689,1.0214285714285742,-0.01318217769575536,-0.023225469728601178,0.0036047158355791437,305.3,-0.9210922260874952,-0.8949188208946532
2024-02-06T13:30:00.000Z,187.1,187.6,186.85,187.25,379.0,30.26315789473675,187.94559159491337,188.8747054690514,190.6765922505682,188.5325,186.3884077494318,1.007142857142861,-0.005576208178438735,-0.015509989484752795,0.0033168216776613842,303.9,-0.9291138741380394,-0.9151817197722353
2024-02-06T14:00:00.000Z,187.2,187.5,186.85,187.15,300.0,35.937500000000014,187.82321019384167,188.74963670650956,190.5020207335507,188.39000000000001,186.27797926644934,0.9464285714285755,-0.003991484832357672,-0.015000000000000013,0.003316577911981294,301.15,-0.9264265126678879,-0.9207866504085984
2024-02-06T14:30:00.000Z,187.1,187.7,187.0,187.25,373.0,37.20930232558127,187.73511919228304,188.6533320957351,190.3714882918571,188.275,186.1785117081429,0.903571428571431,-0.005047821466524938,-0.012134001582695952,0.003305529323385651,294.55,-0.9182129034520585,-0.9387297473321121
2024-02-06T15:00:00.000Z,187.2,187.3,186.35,186.4,454.0,25.19083969465632,187.52959509875774,188.46760822026147,190.34987547969502,188.1375,185.92512452030496,0.9000000000000037,-0.007454739084132078,-0.014538725878932013,0.003406822748567351,292.2,-0.9380131215037295,-0.9150946177657849
2024-02-06T15:30:00.000Z,186.4,187.0,186.25,186.45,390.0,32.38095238095198,187.36354248323835,188.32420195529082,190.24994965555518,187.9925,185.73505034444483,0.8285714285714322,-0.0034740780331373733,-0.015315553208344324,0.003389601918590719,292.05,-0.9606594720524697,-0.9317585257518909
2024-02-06T16:00:00.000Z,186.4,186.6,185.75,186.2,350.0,33.33333333333296,187.18464843530288,188.1843204501426,189.90282627817916,187.7875,185.67217372182083,0.8142857142857167,-0.005607476635514086,-0.02154492905937999,0.0031048659678830524,291.7,-0.9996720148397173,-0.9671550419414708
2024-02-06T16:30:00.000Z,186.15,187.65,186.1,187.15,532.0,40.869565217391404,187.17929194803764,188.10367332330947,189.41642677451722,187.6325,185.84857322548277,0.8821428571428608,-0.0018666666666666831,-0.0162943495400788,0.003397487575761864,302.85,-0.9243813752718211,-0.9535663505217347
2024-02-06T17:00:00.000Z,187.05,188.05,187.0,187.85,633.0,50.41322314049574,187.28256000491646,188.09764689787912,189.2550530425365,187.57750000000001,185.89994695746353,0.8964285714285763,0.0,-0.005821645938078879,0.00323037803476979,319.75,-0.815086892962654,-0.9418113262817422
2024-02-06T17:30:00.000Z,187.9,188.3,187.75,187.95,149.0,57.79816513761468,187.38520846940705,188.08133569437146,189.10024972871307,187.53,185.95975027128694,0.8857142857142902,-0.0015936254980080111,-0.0050291159343568426,0.0032355789044972625,294.75,-0.6961272249644139,-0.8859625619037975
2024-02-06T18:00:00.000Z,187.95,188.1,187.25,187.75,243.0,54.54545454545458,187.44138648731814,188.06552570352136,188.65634524624417,187.435,186.21365475375583,0.9071428571428604,0.0032059845044081214,-0.010018455048774078,0.003082411458313365,295.75,-0.6241392162032184,-0.8445048019496578
2024-02-07T09:00:00.000Z,189.1,189.3,188.5,189.1,240.0,62.121212121212196,187.69651885882587,188.13610723339696,188.8574082723913,187.475,186.0925917276087,0.9678571428571477,0.009879839786381739,0.004248539564524645,0.003125381314676286,293.75,-0.43958837457108757,-0.7559705793451682
2024-02-07T09:30:00.000Z,189.05,189.4,188.65,188.9,229.0,58.13953488372111,187.88165682424332,188.19067648417848,189.03827459504123,187.525,186.01172540495878,0.9571428571428616,0.009350788137857391,0.0053219797764767485,0.0030922587175900083,295.7,-0.30901965993516,-0.6640634164202711
2024-02-07T10:00:00.000Z,188.9,189.35,188.8,189.2,107.0,57.48031496062994,188.08446154544475,188.2627539909255,189.24059614742413,187.575,185.90940385257585,0.9500000000000028,0.010413885180240223,0.005313496280552554,0.0030920684439685376,292.55,-0.17829244548073575,-0.5635532501751322
2024-02-07T10:30:00.000Z,189.2,189.65,189.15,189.2,134.0,69.52380952380967,188.25594007298162,188.3100102366659,189.4612714844597,187.64499999999998,185.82872851554026,0.8571428571428592,0.015021459227467782,0.007454739084131967,0.003041536051908323,289.9,-0.054070163684286854,-0.43396986340480725
2024-02-07T11:00:00.000Z,189.15,189.2,188.8,189.0,148.0,66.35514018691617,188.37043246328204,188.3644795871663,189.63336792654277,187.74,185.84663207345724,0.8321428571428575,0.013676588897827857,0.010154997327632254,0.002907598364860439,289.75,0.005952876115742356,-0.35018028057222655
2024-02-07T11:30:00.000Z,188.95,189.05,188.65,188.9,131.0,66.35514018691617,188.4519216978459,188.40683496402335,189.76901510464967,187.82250000000002,185.87598489535037,0.8142857142857147,0.01450053705692822,0.008811748998664992,0.002915771409266032,289.6,0.04508673382255779,-0.27448284975050785
2024-02-07T12:00:00.000Z,189.0,190.7,188.75,190.25,277.0,72.72727272727303,188.7286053729202,188.55209910134718,190.17990990808133,187.95999999999998,185.74009009191863,0.903571428571429,0.016564253272775886,0.014666666666666606,0.0032766269116363297,295.4,0.17650627157303234,-0.195191934671832
2024-02-07T12:30:00.000Z,190.2,190.4,189.4,189.95,344.0,79.33884297520683,188.9164862798677,188.65161651886925,190.45513322685255,188.065,185.67486677314744,0.9071428571428564,0.011179132286398774,0.011179132286398774,0.0033042980399993144,304.05,0.26486976099846515,-0.09814563745192675
2024-02-07T13:00:00.000Z,190.0,191.0,189.05,190.95,367.0,82.1428571428574,189.22938646201763,188.82992874148707,190.91680927405253,188.2,185.48319072594745,0.9928571428571412,0.01596169193934549,0.014342629482071656,0.0034536041002710574,311.5,0.39945772053056317,-0.008692882027068652
2024-02-07T13:30:00.000Z,190.85,191.5,189.25,189.25,559.0,68.04733727810672,189.23251451095823,188.8543271356849,191.01325249541958,188.305,185.59674750458043,1.0928571428571416,0.007989347536617952,0.011220945765428869,0.0038090069300148904,316.95,0.37818737527331336,0.07707309957606516
2024-02-07T14:00:00.000Z,189.3,189.5,188.25,188.9,339.0,61.14649681528675,189.18128055607804,188.84561791924037,191.06073478402578,188.3875,185.7142652159742,1.0714285714285694,-0.0010576414595451222,0.008811748998664992,0.0038471199198180355,314.95,0.33566263683766806,0.14389288128594668
2024-02-07T14:30:00.000Z,188.95,190.05,188.8,189.85,415.0,62.34567901234581,189.28414749114904,188.9180011932927,191.20528625784152,188.5225,185.8397137421585,1.085714285714283,0.0050291159343567315,0.01442693026983699,0.003971647812219117,320.7,0.36614629785634634,0.19086054364299457
2024-02-07T15:00:00.000Z,189.75,190.5,189.3,190.25,378.0,63.69047619047639,189.4327661435755,189.0206985687603,191.3909506035995,188.67249999999999,185.95404939640048,1.1321428571428527,0.005549682875264361,0.01602136181575431,0.003983246390210997,320.95,0.4120675748151825,0.2300679917915495
2024-02-07T15:30:00.000Z,190.25,191.2,190.0,191.05,368.0,68.33333333333351,189.68159298455376,189.1743761909574,191.6003956842617,188.905,186.2096043157383,1.1571428571428524,0.009778012684989568,0.024946351931330435,0.003843487680413461,316.65,0.5072167935963705,0.2813027870809861
2024-02-07T16:00:00.000Z,191.1,191.2,190.25,190.65,355.0,59.62732919254671,189.83044023253336,189.26218407326465,191.65501657682117,189.115,186.57498342317885,1.1142857142857079,0.0087301587301587,0.022526146419951765,0.003910611843374587,314.9,0.5682561592687136,0.36554123797636073
2024-02-07T16:30:00.000Z,190.7,191.2,190.5,190.65,379.0,61.146496815286675,189.95661287979544,189.3784212436661,191.56244825486885,189.3375,187.11255174513116,1.1107142857142784,0.009264160931709897,0.023899033297529737,0.0038775265973748367,316.35,0.5781916361293327,0.39129145732082893
2024-02-07T17:00:00.000Z,190.7,191.15,189.95,190.2,641.0,56.25,189.9940483992156,189.43793533025618,191.4904210083198,189.48999999999998,187.48957899168016,1.1571428571428524,-0.00026281208935619027,0.01629708789740847,0.00384000202783908,321.8,0.5561130689594052,0.4259337656771169
2024-02-07T17:30:00.000Z,190.2,190.65,190.2,190.25,215.0,56.521739130434845,190.03335634521477,189.48733947624106,191.47987193482138,189.60999999999999,187.7401280651786,1.153571428571425,0.0015793629902607353,0.012776151184455742,0.0037788449790129228,300.9,0.5460168689737088,0.4633742745653251
2024-02-07T18:00:00.000Z,190.2,190.3,189.9,190.1,159.0,56.87499999999994,190.04356162412708,189.5253319424064,191.42576936123302,189.7175,188.00923063876698,1.153571428571427,-0.00445142707515056,0.01143921255653102,0.003792374222217819,301.4,0.5182296817206691,0.48357427915384427
2024-02-08T09:00:00.000Z,189.8,189.8,188.95,189.55,215.0,53.84615384615387,189.9676333930286,189.52783100546407,191.24799516340414,189.80749999999998,188.3670048365958,1.2071428571428555,0.001585204755614411,0.009587217043941498,0.0038555295964716532,300.0,0.4398023875645265,0.4739809078216463
2024-02-08T09:30:00.000Z,189.65,189.75,189.25,189.6,135.0,45.45454545454542,189.91110469470235,189.5378794536363,191.23823075208966,189.8325,188.42676924791036,1.1035714285714278,0.0037056643726838256,0.0026441036488631386,0.0035177305963731993,294.75,0.37322524106605215,0.44795682337039394
2024-02-08T10:00:00.000Z,189.55,189.8,189.3,189.55,137.0,47.101449275362484,189.8555804115032,189.54347986861066,191.20863998937764,189.865,188.52136001062237,1.067857142857142,-0.001580194890703046,0.0034409740603493777,0.003507995154213707,290.15,0.3121005428925514,0.41491261617465225
2024-02-08T10:30:00.000Z,189.6,189.8,189.15,189.15,107.0,35.71428571428582,189.74700794666666,189.5109742140157,191.2115249890401,189.8625,188.51347501095992,0.9750000000000004,-0.00578186596583441,-0.00026427061310774214,0.0035271537212951372,290.15,0.2360337326509523,0.3833318045414312
